Date;Hours;Consumption;Wind;Price
11.6.2014;14 - 15;2798;316;326,57
11.6.2014;15 - 16;2669;385;311,94
11.6.2014;16 - 17;2631;458;295,23
11.6.2014;17 - 18;2723;520;305,6
11.6.2014;18 - 19;2626;558;310
11.6.2014;19 - 20;2493;581;313,14
11.6.2014;20 - 21;2371;568;295,46
11.6.2014;21 - 22;2248;523;270,39
11.6.2014;22 - 23;2165;521;301,72
11.6.2014;23 - 00;2037;572;253,9
12.6.2014;00 - 01;1888;742;218,46
12.6.2014;01 - 02;1803;796;202,94
12.6.2014;02 - 03;1739;844;189,43
12.6.2014;03 - 04;1733;910;183,32
12.6.2014;04 - 05;1726;983;182,35
12.6.2014;05 - 06;1839;994;199,43
12.6.2014;06 - 07;2200;984;246,88
12.6.2014;07 - 08;2591;1015;328,81
12.6.2014;08 - 09;2774;1039;345,97
12.6.2014;09 - 10;2799;1049;347,53
12.6.2014;10 - 11;2855;1019;344,1
12.6.2014;11 - 12;2849;987;348,28
12.6.2014;12 - 13;2784;1028;320,38
12.6.2014;13 - 14;2806;1135;306,27
12.6.2014;14 - 15;2746;1216;293,52
12.6.2014;15 - 16;2661;1262;286,13
12.6.2014;16 - 17;2650;1322;276,58
12.6.2014;17 - 18;2738;1338;285,53
12.6.2014;18 - 19;2642;1324;289,93
12.6.2014;19 - 20;2497;1293;286,28
12.6.2014;20 - 21;2363;1232;263
12.6.2014;21 - 22;2264;1186;262,55
12.6.2014;22 - 23;2186;1171;257,48
12.6.2014;23 - 00;2054;1175;239,72
13.6.2014;00 - 01;1897;1380;193,36
13.6.2014;01 - 02;1807;1474;182,09
13.6.2014;02 - 03;1768;1581;156,88
13.6.2014;03 - 04;1769;1704;128,01
13.6.2014;04 - 05;1755;1823;121,29
13.6.2014;05 - 06;1857;1910;170,83
13.6.2014;06 - 07;2204;2002;212,9
13.6.2014;07 - 08;2603;2102;258,7
13.6.2014;08 - 09;2771;2160;274,89
13.6.2014;09 - 10;2844;2150;264,67
13.6.2014;10 - 11;2901;2086;253,26
13.6.2014;11 - 12;2915;1984;239,68
13.6.2014;12 - 13;2807;1869;229,01
13.6.2014;13 - 14;2773;1826;217
13.6.2014;14 - 15;2600;1800;215,66
13.6.2014;15 - 16;2450;1782;211,41
13.6.2014;16 - 17;2439;1752;212,83
13.6.2014;17 - 18;2503;1668;216,78
13.6.2014;18 - 19;2485;1512;228,57
13.6.2014;19 - 20;2341;1357;238,41
13.6.2014;20 - 21;2194;1207;228,42
13.6.2014;21 - 22;2108;1058;226,25
13.6.2014;22 - 23;2054;919;228,94
13.6.2014;23 - 00;1942;806;219,69
14.6.2014;00 - 01;1793;884;186,62
14.6.2014;01 - 02;1680;813;176,62
14.6.2014;02 - 03;1621;748;154,92
14.6.2014;03 - 04;1600;687;145,97
14.6.2014;04 - 05;1538;647;137,39
14.6.2014;05 - 06;1539;590;122,4
14.6.2014;06 - 07;1652;529;154,4
14.6.2014;07 - 08;1864;550;177,44
14.6.2014;08 - 09;2073;549;198,63
14.6.2014;09 - 10;2190;527;209,37
14.6.2014;10 - 11;2254;490;207,65
14.6.2014;11 - 12;2248;453;202,43
14.6.2014;12 - 13;2203;448;193,48
14.6.2014;13 - 14;2157;525;160,44
14.6.2014;14 - 15;2116;665;153,13
14.6.2014;15 - 16;2103;748;142,09
14.6.2014;16 - 17;2116;757;138,28
14.6.2014;17 - 18;2237;742;178,26
14.6.2014;18 - 19;2208;716;209,22
14.6.2014;19 - 20;2090;653;216,82
14.6.2014;20 - 21;2003;547;219,06
14.6.2014;21 - 22;1899;439;221
14.6.2014;22 - 23;1848;370;221,97
14.6.2014;23 - 00;1783;325;214,44
15.6.2014;00 - 01;1679;305;193,82
15.6.2014;01 - 02;1614;263;149,74
15.6.2014;02 - 03;1575;210;134,98
15.6.2014;03 - 04;1537;165;143,03
15.6.2014;04 - 05;1458;140;126,7
15.6.2014;05 - 06;1457;132;120,14
15.6.2014;06 - 07;1551;134;122,52
15.6.2014;07 - 08;1729;138;149,52
15.6.2014;08 - 09;1911;148;184,64
15.6.2014;09 - 10;2041;164;198,14
15.6.2014;10 - 11;2087;183;206,64
15.6.2014;11 - 12;2103;206;209,7
15.6.2014;12 - 13;2107;236;202,02
15.6.2014;13 - 14;2094;272;199,86
15.6.2014;14 - 15;2087;309;193,59
15.6.2014;15 - 16;2062;349;164,88
15.6.2014;16 - 17;2099;392;124,76
15.6.2014;17 - 18;2257;418;190,53
15.6.2014;18 - 19;2255;423;194,49
15.6.2014;19 - 20;2162;430;211,71
15.6.2014;20 - 21;2078;438;216,86
15.6.2014;21 - 22;2001;441;222,08
15.6.2014;22 - 23;1966;442;234,31
15.6.2014;23 - 00;1860;451;205,67
16.6.2014;00 - 01;1768;555;203,58
16.6.2014;01 - 02;1714;558;184,64
16.6.2014;02 - 03;1722;554;171
16.6.2014;03 - 04;1731;539;160,26
16.6.2014;04 - 05;1704;528;155,86
16.6.2014;05 - 06;1816;525;185,61
16.6.2014;06 - 07;2206;530;253,03
16.6.2014;07 - 08;2614;537;307,02
16.6.2014;08 - 09;2778;541;312,68
16.6.2014;09 - 10;2820;579;283,68
16.6.2014;10 - 11;2877;666;266,97
16.6.2014;11 - 12;2881;733;275,17
16.6.2014;12 - 13;2805;780;256,61
16.6.2014;13 - 14;2878;854;253,25
16.6.2014;14 - 15;2858;955;243,11
16.6.2014;15 - 16;2715;1086;234,9
16.6.2014;16 - 17;2661;1155;239,68
16.6.2014;17 - 18;2732;1131;250,64
16.6.2014;18 - 19;2662;1062;261,83
16.6.2014;19 - 20;2558;1003;274,58
16.6.2014;20 - 21;2393;887;268,39
16.6.2014;21 - 22;2294;801;257,5
16.6.2014;22 - 23;2206;758;268,84
16.6.2014;23 - 00;2066;729;228,04
17.6.2014;00 - 01;1879;772;216,88
17.6.2014;01 - 02;1808;683;208,98
17.6.2014;02 - 03;1773;593;197,12
17.6.2014;03 - 04;1771;517;199,06
17.6.2014;04 - 05;1774;460;208,01
17.6.2014;05 - 06;1905;366;213
17.6.2014;06 - 07;2236;254;275,56
17.6.2014;07 - 08;2618;179;333,34
17.6.2014;08 - 09;2807;130;387,61
17.6.2014;09 - 10;2831;94;452,1
17.6.2014;10 - 11;2895;79;506,68
17.6.2014;11 - 12;2895;99;464,18
17.6.2014;12 - 13;2830;165;328,34
17.6.2014;13 - 14;2868;263;319,54
17.6.2014;14 - 15;2813;340;309,03
17.6.2014;15 - 16;2725;388;296,13
17.6.2014;16 - 17;2669;438;279,13
17.6.2014;17 - 18;2720;473;285,84
17.6.2014;18 - 19;2626;507;297,03
17.6.2014;19 - 20;2521;561;307,24
17.6.2014;20 - 21;2434;582;307,32
17.6.2014;21 - 22;2316;571;270,71
17.6.2014;22 - 23;2237;575;301,8
17.6.2014;23 - 00;2057;591;265,79
18.6.2014;00 - 01;1963;516;222,7
18.6.2014;01 - 02;1855;537;209,51
18.6.2014;02 - 03;1812;521;204,36
18.6.2014;03 - 04;1805;494;194,89
18.6.2014;04 - 05;1804;472;206,67
18.6.2014;05 - 06;1934;447;210,4
18.6.2014;06 - 07;2257;448;260,73
18.6.2014;07 - 08;2657;468;312,92
18.6.2014;08 - 09;2820;492;312,92
18.6.2014;09 - 10;2846;522;304,64
18.6.2014;10 - 11;2930;558;300,54
18.6.2014;11 - 12;2941;583;314,11
18.6.2014;12 - 13;2911;598;291,82
18.6.2014;13 - 14;2931;608;281,83
18.6.2014;14 - 15;2847;728;268,85
18.6.2014;15 - 16;2718;767;257,3
18.6.2014;16 - 17;2652;796;243,35
18.6.2014;17 - 18;2724;841;249,69
18.6.2014;18 - 19;2637;899;266,17
18.6.2014;19 - 20;2510;958;268,7
18.6.2014;20 - 21;2408;997;260,87
18.6.2014;21 - 22;2312;1040;249,24
18.6.2014;22 - 23;2207;1127;252,82
18.6.2014;23 - 00;2090;1296;231,05
19.6.2014;00 - 01;1934;1567;223,99
19.6.2014;01 - 02;1866;1817;146,07
19.6.2014;02 - 03;1813;2006;143,31
19.6.2014;03 - 04;1802;2140;142,04
19.6.2014;04 - 05;1804;2257;139,81
19.6.2014;05 - 06;1918;2344;139,21
19.6.2014;06 - 07;2228;2373;142,86
19.6.2014;07 - 08;2640;2438;151,51
19.6.2014;08 - 09;2860;2558;153,82
19.6.2014;09 - 10;2908;2666;153
19.6.2014;10 - 11;3002;2729;152,63
19.6.2014;11 - 12;2968;2765;150,17
19.6.2014;12 - 13;2879;2793;175,3
19.6.2014;13 - 14;2932;2805;119,23
19.6.2014;14 - 15;2899;2783;92,61
19.6.2014;15 - 16;2786;2728;93,73
19.6.2014;16 - 17;2714;2659;105,36
19.6.2014;17 - 18;2747;2570;133,62
19.6.2014;18 - 19;2652;2448;204,75
19.6.2014;19 - 20;2538;2303;209,22
19.6.2014;20 - 21;2444;2150;149,72
19.6.2014;21 - 22;2298;1999;148,98
19.6.2014;22 - 23;2213;1877;147,71
19.6.2014;23 - 00;2092;1769;146,59
20.6.2014;00 - 01;1944;1590;152,54
20.6.2014;01 - 02;1817;1581;147,4
20.6.2014;02 - 03;1783;1570;139,19
20.6.2014;03 - 04;1805;1567;111,46
20.6.2014;04 - 05;1786;1506;121,82
20.6.2014;05 - 06;1872;1392;148,44
20.6.2014;06 - 07;2250;1336;182,29
20.6.2014;07 - 08;2661;1330;202,12
20.6.2014;08 - 09;2872;1305;212,03
20.6.2014;09 - 10;2861;1223;219,64
20.6.2014;10 - 11;2954;1116;222,99
20.6.2014;11 - 12;2935;1051;220,24
20.6.2014;12 - 13;2815;1038;221,58
20.6.2014;13 - 14;2738;1049;209,35
20.6.2014;14 - 15;2595;1092;185,19
20.6.2014;15 - 16;2511;1176;181,99
20.6.2014;16 - 17;2502;1233;184,9
20.6.2014;17 - 18;2609;1258;205,55
20.6.2014;18 - 19;2539;1293;199,21
20.6.2014;19 - 20;2369;1340;194,14
20.6.2014;20 - 21;2194;1342;188,55
20.6.2014;21 - 22;2084;1286;187,95
20.6.2014;22 - 23;2010;1241;194,66
20.6.2014;23 - 00;1919;1238;194,14
21.6.2014;00 - 01;1804;1739;187,06
21.6.2014;01 - 02;1733;1740;169,69
21.6.2014;02 - 03;1653;1765;150,08
21.6.2014;03 - 04;1567;1790;145,01
21.6.2014;04 - 05;1504;1815;142,55
21.6.2014;05 - 06;1510;1865;138,9
21.6.2014;06 - 07;1632;1926;145,09
21.6.2014;07 - 08;1833;1992;152,32
21.6.2014;08 - 09;2041;2049;174,61
21.6.2014;09 - 10;2133;2053;184,45
21.6.2014;10 - 11;2148;2028;182,81
21.6.2014;11 - 12;2142;1975;183,93
21.6.2014;12 - 13;2052;1869;174,02
21.6.2014;13 - 14;2130;1758;150,75
21.6.2014;14 - 15;2127;1667;145,83
21.6.2014;15 - 16;2103;1564;145,83
21.6.2014;16 - 17;2118;1477;144,49
21.6.2014;17 - 18;2240;1427;152,32
21.6.2014;18 - 19;2234;1396;182,52
21.6.2014;19 - 20;2088;1381;190,57
21.6.2014;20 - 21;1978;1358;183,86
21.6.2014;21 - 22;1913;1334;184,45
21.6.2014;22 - 23;1880;1331;190,42
21.6.2014;23 - 00;1811;1397;190,72
22.6.2014;00 - 01;1706;1509;202,18
22.6.2014;01 - 02;1611;1538;169,15
22.6.2014;02 - 03;1540;1544;148,65
22.6.2014;03 - 04;1516;1534;131,06
22.6.2014;04 - 05;1487;1546;118,61
22.6.2014;05 - 06;1470;1561;108,77
22.6.2014;06 - 07;1558;1598;101,02
22.6.2014;07 - 08;1739;1697;106,16
22.6.2014;08 - 09;1972;1756;139,18
22.6.2014;09 - 10;2131;1727;115,63
22.6.2014;10 - 11;2181;1671;185,03
22.6.2014;11 - 12;2180;1620;155,29
22.6.2014;12 - 13;2196;1611;153,5
22.6.2014;13 - 14;2154;1594;182,5
22.6.2014;14 - 15;2151;1620;116,3
22.6.2014;15 - 16;2150;1653;147,39
22.6.2014;16 - 17;2194;1709;98,85
22.6.2014;17 - 18;2333;1794;184,96
22.6.2014;18 - 19;2303;1879;168,56
22.6.2014;19 - 20;2223;1942;192,41
22.6.2014;20 - 21;2144;1937;203
22.6.2014;21 - 22;2076;1881;206,73
22.6.2014;22 - 23;2020;1838;212,09
22.6.2014;23 - 00;1935;1791;209,78
23.6.2014;00 - 01;1825;1948;154,84
23.6.2014;01 - 02;1763;1817;172,43
23.6.2014;02 - 03;1735;1694;154,62
23.6.2014;03 - 04;1717;1612;148,65
23.6.2014;04 - 05;1704;1544;150,44
23.6.2014;05 - 06;1809;1482;178,03
23.6.2014;06 - 07;2187;1457;226,56
23.6.2014;07 - 08;2615;1478;242,14
23.6.2014;08 - 09;2787;1489;268,08
23.6.2014;09 - 10;2849;1456;255,41
23.6.2014;10 - 11;2925;1383;253,4
23.6.2014;11 - 12;2868;1286;267,63
23.6.2014;12 - 13;2817;1169;272,26
23.6.2014;13 - 14;2856;1060;260,48
23.6.2014;14 - 15;2804;981;261,45
23.6.2014;15 - 16;2664;902;282,77
23.6.2014;16 - 17;2626;824;262,27
23.6.2014;17 - 18;2691;749;272,55
23.6.2014;18 - 19;2547;673;267,78
23.6.2014;19 - 20;2380;604;247,88
23.6.2014;20 - 21;2239;538;248,7
23.6.2014;21 - 22;2172;472;245,79
23.6.2014;22 - 23;2136;431;242,29
23.6.2014;23 - 00;2022;406;233,79
24.6.2014;00 - 01;1924;269;226,35
24.6.2014;01 - 02;1840;287;219,86
24.6.2014;02 - 03;1783;288;212,78
24.6.2014;03 - 04;1779;282;208,83
24.6.2014;04 - 05;1767;272;207,78
24.6.2014;05 - 06;1875;255;216,43
24.6.2014;06 - 07;2218;232;269,29
24.6.2014;07 - 08;2614;222;334,75
24.6.2014;08 - 09;2780;199;357,86
24.6.2014;09 - 10;2832;167;379,48
24.6.2014;10 - 11;2911;142;386,64
24.6.2014;11 - 12;2871;126;413,33
24.6.2014;12 - 13;2802;119;356,74
24.6.2014;13 - 14;2844;117;337,21
24.6.2014;14 - 15;2773;117;312,98
24.6.2014;15 - 16;2656;127;297,77
24.6.2014;16 - 17;2574;140;288,75
24.6.2014;17 - 18;2678;137;304,11
24.6.2014;18 - 19;2597;117;313,05
24.6.2014;19 - 20;2469;103;320,06
24.6.2014;20 - 21;2344;93;309,1
24.6.2014;21 - 22;2257;90;289,72
24.6.2014;22 - 23;2186;103;296,87
24.6.2014;23 - 00;2067;119;268,54
25.6.2014;00 - 01;1885;89;230,98
25.6.2014;01 - 02;1818;90;214,05
25.6.2014;02 - 03;1774;101;210,47
25.6.2014;03 - 04;1766;109;200,56
25.6.2014;04 - 05;1765;118;199,89
25.6.2014;05 - 06;1865;126;217,11
25.6.2014;06 - 07;2237;121;261,4
25.6.2014;07 - 08;2648;105;331,03
25.6.2014;08 - 09;2800;94;335,51
25.6.2014;09 - 10;2828;92;342,29
25.6.2014;10 - 11;2885;91;333,57
25.6.2014;11 - 12;2886;90;351,24
25.6.2014;12 - 13;2822;94;314,78
25.6.2014;13 - 14;2866;116;312,1
25.6.2014;14 - 15;2808;152;301,51
25.6.2014;15 - 16;2666;181;294,8
25.6.2014;16 - 17;2599;205;286,37
25.6.2014;17 - 18;2710;206;301,58
25.6.2014;18 - 19;2585;186;310,75
25.6.2014;19 - 20;2457;173;322,24
25.6.2014;20 - 21;2355;148;307,4
25.6.2014;21 - 22;2252;115;289,73
25.6.2014;22 - 23;2182;100;302,93
25.6.2014;23 - 00;2080;95;260,65
26.6.2014;00 - 01;1891;87;238,38
26.6.2014;01 - 02;1825;101;221,31
26.6.2014;02 - 03;1772;115;215,05
26.6.2014;03 - 04;1749;126;206,92
26.6.2014;04 - 05;1749;140;206,55
26.6.2014;05 - 06;1840;153;216,99
26.6.2014;06 - 07;2185;145;273,64
26.6.2014;07 - 08;2584;129;333,12
26.6.2014;08 - 09;2757;121;354,44
26.6.2014;09 - 10;2790;114;328,42
26.6.2014;10 - 11;2874;109;321,04
26.6.2014;11 - 12;2882;119;337,89
26.6.2014;12 - 13;2836;138;317,76
26.6.2014;13 - 14;2836;163;312,4
26.6.2014;14 - 15;2781;180;305,17
26.6.2014;15 - 16;2658;189;305,54
26.6.2014;16 - 17;2616;199;312,32
26.6.2014;17 - 18;2706;187;334,16
26.6.2014;18 - 19;2607;155;353,54
26.6.2014;19 - 20;2477;135;328,27
26.6.2014;20 - 21;2356;114;331,7
26.6.2014;21 - 22;2271;97;312,77
26.6.2014;22 - 23;2198;98;313,74
26.6.2014;23 - 00;2048;93;273,86
27.6.2014;00 - 01;1820;69;242,14
27.6.2014;01 - 02;1732;81;221,2
27.6.2014;02 - 03;1712;82;214,49
27.6.2014;03 - 04;1756;73;209,79
27.6.2014;04 - 05;1735;73;210,76
27.6.2014;05 - 06;1840;70;216,8
27.6.2014;06 - 07;2204;63;263,84
27.6.2014;07 - 08;2592;57;312,89
27.6.2014;08 - 09;2749;52;338,54
27.6.2014;09 - 10;2782;60;332,13
27.6.2014;10 - 11;2845;77;326,46
27.6.2014;11 - 12;2821;102;320,87
27.6.2014;12 - 13;2701;129;305,36
27.6.2014;13 - 14;2672;166;290,6
27.6.2014;14 - 15;2542;186;268,91
27.6.2014;15 - 16;2455;186;255,27
27.6.2014;16 - 17;2437;171;260,48
27.6.2014;17 - 18;2512;142;282,78
27.6.2014;18 - 19;2454;118;301,71
27.6.2014;19 - 20;2299;100;312,89
27.6.2014;20 - 21;2163;94;290,01
27.6.2014;21 - 22;2072;101;268,39
27.6.2014;22 - 23;2013;119;283,3
27.6.2014;23 - 00;1922;136;273,16
28.6.2014;00 - 01;1753;365;242,63
28.6.2014;01 - 02;1650;405;225,26
28.6.2014;02 - 03;1604;423;216,09
28.6.2014;03 - 04;1578;424;208,93
28.6.2014;04 - 05;1552;443;202,44
28.6.2014;05 - 06;1550;451;201,85
28.6.2014;06 - 07;1666;430;208,71
28.6.2014;07 - 08;1840;420;222,95
28.6.2014;08 - 09;2025;412;231,3
28.6.2014;09 - 10;2120;353;239,65
28.6.2014;10 - 11;2179;321;240,25
28.6.2014;11 - 12;2166;340;236,74
28.6.2014;12 - 13;2097;400;234,36
28.6.2014;13 - 14;2064;464;224,22
28.6.2014;14 - 15;2020;505;214,6
28.6.2014;15 - 16;2013;528;211,84
28.6.2014;16 - 17;2008;530;222,43
28.6.2014;17 - 18;2153;501;238,53
28.6.2014;18 - 19;2148;438;260,83
28.6.2014;19 - 20;2008;384;278,05
28.6.2014;20 - 21;1916;339;267,84
28.6.2014;21 - 22;1847;289;248,53
28.6.2014;22 - 23;1815;266;265,68
28.6.2014;23 - 00;1765;270;252,18
29.6.2014;00 - 01;1624;115;213,96
29.6.2014;01 - 02;1533;115;200,32
29.6.2014;02 - 03;1484;124;183,25
29.6.2014;03 - 04;1465;141;171,1
29.6.2014;04 - 05;1414;178;169,38
29.6.2014;05 - 06;1404;219;167,82
29.6.2014;06 - 07;1463;230;167,52
29.6.2014;07 - 08;1601;249;169,83
29.6.2014;08 - 09;1788;263;189,44
29.6.2014;09 - 10;1919;267;211,13
29.6.2014;10 - 11;1995;276;227,76
29.6.2014;11 - 12;2022;300;241,55
29.6.2014;12 - 13;2019;353;234,99
29.6.2014;13 - 14;2002;429;215,31
29.6.2014;14 - 15;1991;501;211,58
29.6.2014;15 - 16;1972;551;206,29
29.6.2014;16 - 17;2001;583;207,25
29.6.2014;17 - 18;2188;598;216,05
29.6.2014;18 - 19;2200;589;233,27
29.6.2014;19 - 20;2090;548;242,74
29.6.2014;20 - 21;2002;517;247,14
29.6.2014;21 - 22;1930;521;247,29
29.6.2014;22 - 23;1902;517;247,21
29.6.2014;23 - 00;1830;524;233,87
30.6.2014;00 - 01;1702;470;209,34
30.6.2014;01 - 02;1622;485;200,99
30.6.2014;02 - 03;1613;455;186,38
30.6.2014;03 - 04;1599;426;179
30.6.2014;04 - 05;1600;402;181,91
30.6.2014;05 - 06;1709;375;199,65
30.6.2014;06 - 07;2060;363;254,07
30.6.2014;07 - 08;2457;385;307,6
30.6.2014;08 - 09;2647;418;312,6
30.6.2014;09 - 10;2716;433;315,28
30.6.2014;10 - 11;2780;449;305,44
30.6.2014;11 - 12;2791;474;301,79
30.6.2014;12 - 13;2738;509;290,45
30.6.2014;13 - 14;2767;553;288,59
30.6.2014;14 - 15;2698;615;270,47
30.6.2014;15 - 16;2604;680;254,3
30.6.2014;16 - 17;2524;746;247,81
30.6.2014;17 - 18;2652;800;257,95
30.6.2014;18 - 19;2590;848;275,84
30.6.2014;19 - 20;2467;879;300,97
30.6.2014;20 - 21;2325;838;293,36
30.6.2014;21 - 22;2216;764;263,62
30.6.2014;22 - 23;2154;743;261,68
30.6.2014;23 - 00;2031;766;236,11
1.7.2014;00 - 01;1857;589;212,66
1.7.2014;01 - 02;1794;615;199,61
1.7.2014;02 - 03;1736;618;185,29
1.7.2014;03 - 04;1724;607;187,01
1.7.2014;04 - 05;1730;598;193,65
1.7.2014;05 - 06;1828;595;200,58
1.7.2014;06 - 07;2175;579;250,46
1.7.2014;07 - 08;2520;588;278,28
1.7.2014;08 - 09;2684;595;302,96
1.7.2014;09 - 10;2749;569;285,88
1.7.2014;10 - 11;2823;533;281,63
1.7.2014;11 - 12;2838;512;287
1.7.2014;12 - 13;2768;483;266,12
1.7.2014;13 - 14;2776;447;254,94
1.7.2014;14 - 15;2745;439;250,76
1.7.2014;15 - 16;2602;466;250,09
1.7.2014;16 - 17;2531;503;250,39
1.7.2014;17 - 18;2634;501;262,32
1.7.2014;18 - 19;2588;462;285,43
1.7.2014;19 - 20;2461;415;312,58
1.7.2014;20 - 21;2328;375;298,93
1.7.2014;21 - 22;2241;356;285,21
1.7.2014;22 - 23;2144;359;280,74
1.7.2014;23 - 00;1996;364;232,34
2.7.2014;00 - 01;1889;222;213,29
2.7.2014;01 - 02;1800;248;204,72
2.7.2014;02 - 03;1742;275;194,36
2.7.2014;03 - 04;1728;282;187,5
2.7.2014;04 - 05;1734;301;192,42
2.7.2014;05 - 06;1829;338;208,52
2.7.2014;06 - 07;2184;368;235,81
2.7.2014;07 - 08;2527;388;297,54
2.7.2014;08 - 09;2699;391;298,13
2.7.2014;09 - 10;2749;387;295,3
2.7.2014;10 - 11;2821;397;291,72
2.7.2014;11 - 12;2849;415;301,41
2.7.2014;12 - 13;2795;459;286,35
2.7.2014;13 - 14;2796;531;275,54
2.7.2014;14 - 15;2729;620;268,39
2.7.2014;15 - 16;2632;735;260,56
2.7.2014;16 - 17;2584;864;244,53
2.7.2014;17 - 18;2704;940;246,47
2.7.2014;18 - 19;2612;933;246,1
2.7.2014;19 - 20;2446;910;242,44
2.7.2014;20 - 21;2330;850;236,63
2.7.2014;21 - 22;2225;767;246,47
2.7.2014;22 - 23;2167;755;246,32
2.7.2014;23 - 00;1998;813;223,81
3.7.2014;00 - 01;1834;1000;214,88
3.7.2014;01 - 02;1763;1092;194,82
3.7.2014;02 - 03;1744;1204;190,79
3.7.2014;03 - 04;1726;1335;185,13
3.7.2014;04 - 05;1721;1482;184,16
3.7.2014;05 - 06;1844;1636;191,24
3.7.2014;06 - 07;2185;1783;215,17
3.7.2014;07 - 08;2604;1908;227,18
3.7.2014;08 - 09;2792;2015;230,91
3.7.2014;09 - 10;2839;2057;231,35
3.7.2014;10 - 11;2920;2037;233,81
3.7.2014;11 - 12;2948;1983;232,84
3.7.2014;12 - 13;2894;1899;228,15
3.7.2014;13 - 14;2912;1807;224,72
3.7.2014;14 - 15;2847;1708;221,44
3.7.2014;15 - 16;2704;1610;221,36
3.7.2014;16 - 17;2641;1519;217,56
3.7.2014;17 - 18;2752;1400;224,2
3.7.2014;18 - 19;2659;1243;272,43
3.7.2014;19 - 20;2500;1092;287,79
3.7.2014;20 - 21;2352;938;293,01
3.7.2014;21 - 22;2232;765;290,33
3.7.2014;22 - 23;2161;645;293,98
3.7.2014;23 - 00;2006;550;246,94
4.7.2014;00 - 01;1868;569;212,79
4.7.2014;01 - 02;1806;506;200,34
4.7.2014;02 - 03;1752;487;191,54
4.7.2014;03 - 04;1733;481;186,85
4.7.2014;04 - 05;1733;471;186,33
4.7.2014;05 - 06;1803;486;194,15
4.7.2014;06 - 07;2129;532;225,77
4.7.2014;07 - 08;2524;570;275,87
4.7.2014;08 - 09;2695;581;287,06
4.7.2014;09 - 10;2747;585;279,15
4.7.2014;10 - 11;2821;590;276,17
4.7.2014;11 - 12;2793;604;270,88
4.7.2014;12 - 13;2683;635;245,45
4.7.2014;13 - 14;2583;691;227,63
4.7.2014;14 - 15;2502;761;224,13
4.7.2014;15 - 16;2399;809;224,13
4.7.2014;16 - 17;2366;796;227,86
4.7.2014;17 - 18;2422;719;253,28
4.7.2014;18 - 19;2335;616;275,42
4.7.2014;19 - 20;2202;495;283,03
4.7.2014;20 - 21;2069;387;275,35
4.7.2014;21 - 22;1964;375;245,3
4.7.2014;22 - 23;1927;481;235,98
4.7.2014;23 - 00;1856;615;203,55
5.7.2014;00 - 01;1762;803;207,43
5.7.2014;01 - 02;1628;905;189,39
5.7.2014;02 - 03;1576;975;186,78
5.7.2014;03 - 04;1551;983;184,62
5.7.2014;04 - 05;1522;954;182,01
5.7.2014;05 - 06;1507;867;179,17
5.7.2014;06 - 07;1626;784;181,93
5.7.2014;07 - 08;1823;752;205,79
5.7.2014;08 - 09;2025;725;237,85
5.7.2014;09 - 10;2157;707;250,9
5.7.2014;10 - 11;2210;714;250,75
5.7.2014;11 - 12;2194;748;241,88
5.7.2014;12 - 13;2138;797;208,77
5.7.2014;13 - 14;2076;834;186,7
5.7.2014;14 - 15;2013;854;179,1
5.7.2014;15 - 16;1981;880;181,04
5.7.2014;16 - 17;2000;912;186,55
5.7.2014;17 - 18;2182;862;209,59
5.7.2014;18 - 19;2179;780;233,9
5.7.2014;19 - 20;2072;753;245,23
5.7.2014;20 - 21;1987;668;246,13
5.7.2014;21 - 22;1889;557;235,62
5.7.2014;22 - 23;1857;504;216,9
5.7.2014;23 - 00;1760;463;205,05
6.7.2014;00 - 01;1614;563;191,5
6.7.2014;01 - 02;1536;520;179,79
6.7.2014;02 - 03;1477;443;175,61
6.7.2014;03 - 04;1448;341;168,53
6.7.2014;04 - 05;1413;261;164,2
6.7.2014;05 - 06;1403;205;149,36
6.7.2014;06 - 07;1445;163;149,74
6.7.2014;07 - 08;1613;139;169,95
6.7.2014;08 - 09;1811;121;178,07
6.7.2014;09 - 10;1948;113;195,37
6.7.2014;10 - 11;2028;125;197,24
6.7.2014;11 - 12;2052;155;197,83
6.7.2014;12 - 13;2023;217;192,47
6.7.2014;13 - 14;2002;324;187,62
6.7.2014;14 - 15;1988;425;187,25
6.7.2014;15 - 16;1969;490;186,65
6.7.2014;16 - 17;2003;585;186,72
6.7.2014;17 - 18;2131;655;191,72
6.7.2014;18 - 19;2173;677;216,63
6.7.2014;19 - 20;2102;718;228,04
6.7.2014;20 - 21;2007;784;225,87
6.7.2014;21 - 22;1934;908;223,64
6.7.2014;22 - 23;1898;1082;220,8
6.7.2014;23 - 00;1816;1196;206,19
7.7.2014;00 - 01;1675;1162;192,54
7.7.2014;01 - 02;1639;1117;182,17
7.7.2014;02 - 03;1598;1030;180,68
7.7.2014;03 - 04;1613;966;181,8
7.7.2014;04 - 05;1635;935;180,01
7.7.2014;05 - 06;1742;865;194,03
7.7.2014;06 - 07;2072;770;235,86
7.7.2014;07 - 08;2433;725;275,39
7.7.2014;08 - 09;2634;681;277,1
7.7.2014;09 - 10;2695;597;275,46
7.7.2014;10 - 11;2789;522;277,85
7.7.2014;11 - 12;2795;418;284,34
7.7.2014;12 - 13;2734;339;283,22
7.7.2014;13 - 14;2734;334;275,69
7.7.2014;14 - 15;2660;345;269,87
7.7.2014;15 - 16;2522;324;263,16
7.7.2014;16 - 17;2458;279;269,57
7.7.2014;17 - 18;2546;254;283,14
